InChI_Key,species,SLN,SMILES,LogS,UnLogged_LogS,MW,MLOGP,Kh_first,UnLoggedKh_first,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
XSTXAVWGXDQKEL-UHFFFAOYSA-N,Trichloroethylene,C(=CHCl)(Cl)Cl,ClC=C(Cl)Cl,-1.96,0.010964782,131.38,2.081,6.812445099,6492995.457,4.956790123,0.089506173,4.956790123,0.089506173,0.473775059,131.389,130.381,129.9143831,30,0,0.117603187,-0.090359084,0.117603187,0.090359084,1.4,1.6,1.6,35.53934101,11.24175916,1.701334818,-1.639883105,2.054266229,-1.333974586,6.578145153,2.362563119,3.143197306,42.85475297,4.28445705,2.211243688,4.479030526,2.27005561,0.884857498,2.077222224,0.398755407,1.624837649,0.08247861,0.742307489,0,0,0.61,9.651484454,5.61,2.82691974,4.61,45.32438879,0,4.491468174,0,0,0,0,0,0,0,0,34.80281967,0,5.535201929,0,0,34.80281967,0,0,0,0,0,10.0266701,0,0,0,0,0,34.80281967,0,0,0,0,10.0266701,0,0,0,0,0,0,0,4.491468174,0,5.535201929,0,0,0,0,34.80281967,0.089506173,14.82407407,0,0,1.086419753,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2.5017,25.642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XTRDKALNCIHHNI-UHFFFAOYSA-N,"2,6-Dinitrotoluene",N(=O)(=O)C[4]=C(C(=CHCH=CH@4)N(=O)=O)CH3,Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],-3,0.001,182.15,2.239,-2.708050201,0.001958618,10.37953704,-0.636574074,10.37953704,0.081018519,0.515043417,182.135,176.087,182.0327567,68,0,0.278684381,-0.258297263,0.278684381,0.258297263,1.076923077,1.461538462,1.769230769,16.63343025,10.14889116,2.191712146,-1.964616731,2.256650163,-1.960758048,5.51780825,-0.394800231,3.345441971,342.5053336,10.00807169,6.75947116,6.75947116,6.03658126,3.421527275,3.421527275,2.435483815,2.435483815,1.67000355,1.67000355,1.007197656,1.007197656,-1.98,682.2216966,9.110744102,3.176550566,1.608008395,73.10229668,0,5.563451492,0,0,11.37477255,0,20.22863654,0,0,0,0,12.99010427,12.13273414,9.846622098,9.846622098,11.37477255,0,0,0,6.9237372,0,43.99118923,0,0,0,11.37477255,0,0,9.846622098,0,27.15237374,5.563451492,18.19910121,0,0,0,86.28,9.846622098,20.22863654,0,16.93822404,0,0,25.12283841,0,0,0,0,0,0,19.48592593,20.75907407,-0.374166667,0,3.771759259,0,1.357407407,0,0.142857143,13,0,6,0,0,0,1,0,1,4,0,6,2,0,0,0,1,1.81142,44.4878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XWKFPIODWVPXLX-UHFFFAOYSA-N,"2,5-Dimethylpyridine",N[1]=C(CH=CHC(=CH@1)CH3)CH3,Cc1ccc(C)nc1,0.4,2.511886432,107.17,1.199,-0.09531018,0.802952436,4.078703704,1.079259259,4.078703704,1.079259259,0.491387777,107.156,98.084,107.0734993,42,0,0.037236297,-0.261334841,0.261334841,0.037236297,1.25,2,2.375,14.64778392,10.27947955,1.806784586,-1.888003698,1.94068311,-1.778343115,5.098860228,1.170846823,3.032455532,143.2466295,5.983127663,5.179264403,5.179264403,3.7876937,2.681164425,2.681164425,1.976930536,1.976930536,1.059247121,1.059247121,0.541748329,0.541748329,-0.85,70.79892376,5.28986014,1.948262116,1.059403088,49.38093533,0,0,0,0,0,0,4.983978521,0,0,0,6.066367068,25.47729296,11.89077157,0,0,0,0,4.983978521,0,13.8474744,0,29.5869572,0,0,0,0,0,0,4.983978521,0,13.8474744,11.25737949,18.32957771,0,0,0,12.89,0,0,0,0,0,5.693927995,5.563451492,0,26.11068504,11.05034559,0,0,0,4.078703704,0,2.297407407,0,4.06712963,1.87037037,4.019722222,0,0.285714286,8,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1.69844,33.711,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
XXOYNJXVWVNOOJ-UHFFFAOYSA-N,Fenuron,N(CH3)(CH3)C(=O)NHC[14]=CHCH=CHCH=CH@14,CN(C)C(=O)Nc1ccccc1,-1.6,0.025118864,164.23,1.515,-6.768493212,1.70E-07,11.12704082,-0.11,11.12704082,0.11,0.673780038,164.208,152.112,164.094963,64,0,0.320816638,-0.330653043,0.330653043,0.320816638,1.25,1.833333333,2.333333333,16.16491638,10.30741858,2.009048252,-2.107472651,2.04366057,-2.266762591,5.882716668,0.230479025,2.58978298,256.4908623,8.974691495,7.242213232,7.242213232,5.698377303,3.732841737,3.732841737,2.690605159,2.690605159,1.431240355,1.431240355,0.756764872,0.756764872,-1.51,526.6054189,8.585328885,3.758873355,2.268477911,71.99744742,10.21669833,0,0,0,0,6.031114512,0,4.794537184,0,0,18.19910121,12.13273414,19.78273024,0,4.794537184,11.71850079,0,4.899909731,0,0,19.41213257,30.33183534,0,0,5.316788604,10.48192346,0,0,25.02636821,0,0,0,30.33183534,0,0,0,32.34,0,4.794537184,0,6.031114512,0,5.687386275,4.899909731,14.09534397,30.33183534,5.316788604,0,0,0,12.62009637,2.728333333,0.815925926,0,9.255736961,0,0,3.413240741,0.222222222,12,1,3,0,0,0,1,0,1,1,1,3,1,0,0,0,1,1.7801,49.1477,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
XYWDPYKBIRQXQS-UHFFFAOYSA-N,Diisopropyl sulfide,S(CH(CH3)CH3)CH(CH3)CH3,CC(C)SC(C)C,-2.24,0.005754399,118.27,2.604,5.80914299,644381.391,2.226851852,0.791666667,2.226851852,0.791666667,0.53666188,118.245,104.133,118.0816214,44,0,-0.000710604,-0.15632233,0.15632233,0.000710604,0.857142857,1.142857143,1.142857143,32.16674426,10.55023227,1.95175761,-2.05293299,2.142008476,-1.937464195,7.999257718,1.050352232,2.953223175,33.44467836,5.86180732,5.562948829,6.37944541,3.125897658,2.780805598,3.723614639,2.233592343,4.391375954,0.544331054,1.632993162,0.544331054,1.632993162,0.35,19.09358393,7.35,3.364392151,6.35,50.68707163,0,0,0,0,0,0,0,0,11.76188495,0,27.6949488,10.49987606,0,0,0,11.76188495,0,0,0,38.19482486,0,0,0,0,0,0,0,11.76188495,10.49987606,0,0,27.6949488,0,0,0,0,0,0,0,0,0,0,10.49987606,0,0,11.76188495,27.6949488,0,0,2.009259259,0,1.583333333,0,0,0,0,8.907407407,0,1,7,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,2.5364,37.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
YASYVMFAVPKPKE-UHFFFAOYSA-N,Acephate,S(P(=O)(NHC(=O)CH3)OCH3)CH3,COP(=O)(NC(C)=O)SC,0.54,3.467368505,183.19,-0.759,-16.81124283,1.54E-17,11.16990741,-2.920138889,11.16990741,0.347654321,0.668589141,183.169,173.089,183.0119008,60,0,0.352176243,-0.309091454,0.352176243,0.309091454,1.7,2.2,2.3,32.73406971,10.78497912,2.197068675,-2.113806695,2.526007046,-2.146868288,8.553294271,-0.116925187,4.074118885,163.885639,8.198670613,6.080206757,7.791130529,4.537822563,2.541950081,5.996550488,1.530606065,6.017040623,0.775094168,4.488507125,0.358655031,2.182704645,0.01,111.9967044,10.01,4.007779397,3.247086919,63.96318107,4.523747162,0,0,5.907179729,0,6.721418799,14.44688053,0,0,0,11.3817248,6.255769184,14.03353474,0,13.88333263,24.01032332,0,5.087295063,0,6.9237372,13.36556672,0,0,0,5.087295063,0,0,18.1031436,19.27274645,13.88333263,0,6.9237372,0,0,0,0,55.4,6.721418799,9.359585469,0,5.907179729,0,11.3817248,14.03353474,6.255769184,0,9.611042225,0,15.75425926,1.001944444,10.40048611,2.212962963,0,-0.347654321,0,1.61132716,-1.626597222,1.29882716,0.75,10,1,4,0,0,0,0,0,0,4,1,6,3,0,0,0,0,1.24,41.9472,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBQZXXMEJHZYMB-UHFFFAOYSA-N,"1,2-Diphenylhydrazine",NH(NHC[5]=CHCH=CHCH=CH@5)C[16]=CHCH=CHCH=CH@16,c1ccc(NNc2ccccc2)cc1,-2.92,0.001202264,184.26,3.326,-3.044522438,0.000902563,3.110925926,1.05217876,3.110925926,1.05217876,0.715985394,184.242,172.146,184.1000484,70,0,0.053934415,-0.300912114,0.300912114,0.053934415,0.5,0.857142857,1.214285714,15.35235263,10.30168178,1.882979379,-2.081362958,2.079042218,-2.072266037,5.513142079,1.414041233,1.957475896,330.5520167,9.639981913,7.773502692,7.773502692,6.949489743,4.571367205,4.571367205,2.982050808,2.982050808,1.898753271,1.898753271,1.187309939,1.187309939,-1.96,2714.305287,8.629973277,4.325414892,2.263271662,83.55835771,10.85158279,0,0,0,0,0,0,0,0,0,36.39820241,24.26546827,0,11.37477255,0,11.37477255,0,0,0,0,10.85158279,60.66367068,0,0,10.85158279,11.37477255,0,0,0,0,0,0,60.66367068,0,0,0,24.06,0,0,0,0,0,11.37477255,0,0,60.66367068,10.85158279,0,0,0,0,0,8.326209373,0,20.00712396,0,0,0,0,14,2,2,0,0,0,2,0,2,2,2,2,3,0,0,0,2,3.1256,60.1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBRVSVVVWCFQMG-UHFFFAOYSA-N,"4,4'-Methylenedianiline",NH2C[4]=CHCH=C(CH=CH@4)CH2C[17]=CHCH=C(CH=CH@17)NH2,Nc1ccc(Cc2ccc(N)cc2)cc1,-2.3,0.005011872,198.29,2.786,-12.15477935,7.00E-13,5.623390653,0.801903817,5.623390653,0.801903817,0.728077962,198.269,184.157,198.1156984,76,0,0.031367979,-0.39872856,0.39872856,0.031367979,0.6,0.933333333,1.266666667,14.5385173,10.04609707,1.953959812,-2.024515361,2.125550605,-1.90478015,5.42695293,1.194665567,2.146711376,385.5980617,10.67336211,8.480609473,8.480609473,7.237183443,4.92719146,4.92719146,3.659939943,3.659939943,2.367686683,2.367686683,1.506679273,1.506679273,-1.96,3273.059711,9.589508527,4.047909046,2.4984504,89.53322083,11.46733495,0,0,0,0,0,0,0,0,0,24.26546827,41.81319288,11.37477255,0,0,11.37477255,0,0,0,6.420821623,11.46733495,59.65783953,0,0,11.46733495,11.37477255,0,0,0,6.420821623,0,11.12690298,48.53093655,0,0,0,52.04,0,0,0,0,0,17.79559417,11.12690298,0,48.53093655,0,11.46733495,0,0,0,0,15.3672027,0,15.88224175,0.917222222,0,0,0.076923077,15,4,2,0,0,0,2,0,2,2,2,2,2,0,0,0,2,2.4418,64.5148,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBYYCWMPXZRBNJ-UHFFFAOYSA-N,"2,2',3,4,4',5,5'-Heptachlorodiphenyl ether",O(C[2]C(=C(C(=C(CH=@2)Cl)Cl)Cl)Cl)C[13]C(=CHC(=C(CH=@13)Cl)Cl)Cl,Clc1cc(Cl)c(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,-9.5,3.16E-10,411.3,5.685,5.298317367,198754.6815,6.041612497,0.089829862,6.041612497,0.089829862,0.358804557,411.326,408.302,407.8003585,106,0,0.148718294,-0.454063688,0.454063688,0.148718294,0.5,1.05,1.7,35.50407943,10.28622258,2.163374988,-2.122388062,2.447012441,-1.887187599,6.519008214,0.483096096,2.480512762,684.2365475,15.02457955,9.286050409,14.57755303,9.307438208,4.963174754,7.608926065,3.597273547,6.359967473,2.263964737,5.015561327,1.326436088,2.723758062,0.27,23785.92373,16.63727512,6.578139011,3.360160044,149.7249061,4.736862954,16.52165698,0,0,0,0,0,0,0,0,81.20657923,6.066367068,12.13273414,30.13579988,4.736862954,81.20657923,0,0,0,0,0,53.3575344,0,11.49902367,4.736862954,0,11.49902367,81.20657923,0,0,0,0,18.19910121,35.1584332,0,0,9.23,0,0,0,41.63482355,5.022633314,0,18.19910121,0,0,0,85.94344219,5.557901235,41.51667891,0,1.404336157,0,0.461831696,4.337029776,0,0,0,0,20,0,1,0,0,0,2,0,2,1,0,8,2,0,0,0,2,8.0527,88.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YCIMNLLNPGFGHC-UHFFFAOYSA-N,Catechol,OHC[3]=C(CH=CHCH=CH@3)OH,Oc1ccccc1O,0.62,4.168693835,110.12,0.893,-9.011889433,9.73E-10,8.669259259,-0.076388889,8.669259259,0.076388889,0.490727669,110.112,104.064,110.0367794,42,0,0.156883181,-0.504260125,0.504260125,0.156883181,0.875,1.25,1.5,16.3028301,10.31316406,1.897896479,-1.906362789,2.207958039,-1.62634551,5.356078527,0.40354324,3.134861511,162.6383389,5.983127663,4.203828268,4.203828268,3.804530453,2.274563865,2.274563865,1.488714335,1.488714335,0.881731844,0.881731844,0.464163097,0.464163097,-1.18,72.49526583,4.966627566,1.738120536,0.729374857,47.01987062,10.21305479,0,11.49902367,0,0,0,0,0,0,0,12.13273414,12.13273414,0,0,10.21305479,0,0,0,0,0,0,24.26546827,0,11.49902367,0,0,11.49902367,0,10.21305479,0,0,0,24.26546827,0,0,0,40.46,0,0,0,11.49902367,0,0,12.13273414,12.13273414,0,0,10.21305479,0,0,0,17.33851852,0,-0.152777778,6.147592593,0,0,0,0,8,2,2,0,0,0,1,0,1,2,2,2,0,0,0,0,1,1.0978,29.7716,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YCOXTKKNXUZSKD-UHFFFAOYSA-N,"3,4-Dimethylphenol",OHC[3]=CHC(=C(CH=CH@3)CH3)CH3,Cc1ccc(O)cc1C,-1.41,0.038904514,122.18,2.193,-3.17805383,0.000663661,8.9375,0.345462963,8.9375,0.345462963,0.557704396,122.167,112.087,122.0731649,48,0,0.115359366,-0.507956224,0.507956224,0.115359366,1.111111111,1.777777778,2.222222222,16.2546655,10.11972983,1.903904829,-1.969831675,2.131094461,-1.764573006,5.32036917,0.474465295,3.17167803,215.8076621,6.853371151,5.679264403,5.679264403,4.198377303,2.961640669,2.961640669,2.268561861,2.268561861,1.490491852,1.490491852,0.725598734,0.725598734,-0.98,104.2009193,6.144688279,2.094917408,1.22443465,54.9555211,5.106527395,5.749511833,0,0,0,0,0,0,0,0,6.066367068,37.10711152,0,0,5.106527395,0,0,0,0,13.8474744,0,29.32600419,0,5.749511833,0,0,5.749511833,0,5.106527395,0,13.8474744,11.12690298,18.19910121,0,0,0,20.23,0,0,0,0,5.749511833,5.563451492,5.563451492,12.13273414,19.91384147,0,5.106527395,0,0,0,8.9375,2.349814815,0.345462963,5.363425926,0,4.003796296,0,0.25,9,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,2.00904,37.5808,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEJRWHAVMIAJKC-UHFFFAOYSA-N,gamma-Butyrolactone,O[1]CH2CH2CH2C@1=O,O=C1CCCO1,1.07,11.74897555,86.1,0.194,-5.247024072,5.66E-06,10.02083333,-0.046296296,10.02083333,0.046296296,0.396777661,86.09,80.042,86.03677943,34,0,0.305409841,-0.465656557,0.465656557,0.305409841,1.666666667,2.5,2.666666667,16.53773672,10.38048205,2.077919253,-1.807353756,2.007301717,-1.881207036,5.702906502,-0.137453298,2.367351851,59.9483369,4.405777394,3.437816924,3.437816924,2.89384685,2.050476816,2.050476816,1.324023571,1.324023571,0.788288118,0.788288118,0.474679369,0.474679369,-0.53,33.54887502,3.652815356,1.285754081,0.505725462,36.10331355,4.736862954,0,0,0,0,5.969305288,4.794537184,0,0,0,0,6.420821623,6.420821623,6.606881965,9.531400138,5.969305288,0,0,0,12.84164325,6.606881965,0,0,0,0,0,0,0,12.57618725,9.531400138,0,12.84164325,0,0,0,0,26.3,0,4.794537184,0,5.969305288,13.02770359,6.420821623,0,0,0,4.736862954,0,4.513888889,0,10.02083333,0,0,-0.046296296,0,1.540509259,0.637731481,0,0.75,6,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,0.3234,20.193,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YFBPRJGDJKVWAH-UHFFFAOYSA-N,Methiocarb,C[1](=CHC(=C(C(=CH@1)CH3)SCH3)CH3)OC(NHCH3)=O,CNC(=O)Oc1cc(C)c(SC)c(C)c1,-3.921,0.00011995,225.34,2.378,-2.116255515,0.007651463,11.01973458,-0.439165249,11.01973458,0.439165249,0.786441299,225.313,210.193,225.0823497,82,0,0.411838665,-0.410343603,0.411838665,0.410343603,1.333333333,1.866666667,2.266666667,32.1664081,10.13596057,2.067730762,-2.098575802,2.280879375,-2.216438611,7.983063265,0.202631218,2.980889962,353.8458253,11.42228525,9.37944541,10.19594199,7.07891736,4.62944541,5.854190281,3.229837307,4.046333888,2.052640465,3.104839306,1.449511909,2.21131359,-1.16,1924.947155,11.91225434,5.071152041,2.892220426,94.20415323,10.05365156,5.749511833,0,0,0,6.093240071,0,4.794537184,0,11.76188495,0,43.3628807,11.94315546,0,9.531400138,17.85512502,0,5.316788604,0,18.74295787,13.30344117,23.25963712,0,5.749511833,10.05365156,4.794537184,5.749511833,11.76188495,19.39668124,0,13.8474744,11.12690298,17.02821761,0,0,0,38.33,6.093240071,4.794537184,0,0,5.749511833,11.12690298,11.94315546,11.76188495,32.23597772,5.316788604,4.736862954,5.065380763,1.699271988,12.25515739,2.414606324,2.252598262,0.585324074,3.738240741,1.597159234,4.01893613,1.539991759,0.363636364,15,1,3,0,0,0,1,0,1,3,1,4,2,0,0,0,1,2.74354,62.7807,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
YFGYUFNIOHWBOB-UHFFFAOYSA-N,Pirimicarb,N(CH3)(CH3)C[10]=NC(=C(C(=N@10)CH3)CH3)OC(=O)N(CH3)CH3,Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,-1.95,0.011220185,238.33,1.648,-9.392661929,4.05E-10,11.48659392,-0.448235072,11.48659392,0.305462963,0.77499307,238.291,220.147,238.1429758,94,0,0.415554336,-0.390651204,0.415554336,0.390651204,1.117647059,1.705882353,2.176470588,16.55943966,10.24817616,2.145249696,-2.157087732,2.203107552,-2.262710304,5.696035288,0.169293021,3.097337777,429.7247619,13.16277223,11.10535096,11.10535096,7.82427496,5.242867604,5.242867604,4.195993533,4.195993533,2.281886817,2.281886817,1.061641278,1.061641278,-1.85,4125.691557,13.2160066,4.987242483,3.054679211,101.2200286,14.53668242,0,0,11.82832762,0,6.093240071,0,9.778515705,4.983978521,0,0,13.8474744,39.44806742,0,9.531400138,12.04157935,0,14.86786677,0,13.8474744,33.09059766,11.25737949,0,5.879988336,9.636772685,10.74287647,5.879988336,0,49.15179477,0,13.8474744,11.25737949,0,0,0,0,58.56,6.093240071,4.794537184,0,0,11.82832762,11.25737949,4.899909731,18.9952537,27.94281836,9.967957042,4.736862954,5.187453704,0,23.09833711,0,1.565792706,0.828292706,0,-0.448235072,3.684579554,6.917112623,0.545454545,17,0,6,0,0,0,0,1,1,5,0,6,2,0,0,0,1,1.21984,65.544,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
